id,fake,real
TEST_00000,0.9963125586509705,0.9999996423721313
TEST_00001,0.00015741043898742646,0.9999957084655762
TEST_00002,0.016284426674246788,1.0
TEST_00003,0.9631522297859192,0.006869396660476923
TEST_00004,2.417835354671938e-13,1.0
TEST_00005,1.6796725382598717e-18,1.0
TEST_00006,7.88424950326494e-11,9.718460933072492e-05
TEST_00007,6.421260856370736e-09,0.9999998807907104
TEST_00008,0.6168606877326965,0.7928096652030945
TEST_00009,0.6386249661445618,0.7469338774681091
TEST_00010,2.3068067456222252e-09,0.9130417108535767
TEST_00011,7.391873424467121e-08,1.0
TEST_00012,0.00815467070788145,0.9980239868164062
TEST_00013,0.008924465626478195,0.999990701675415
TEST_00014,2.711521460696531e-07,0.0059049190022051334
TEST_00015,4.987197712580382e-07,1.0
TEST_00016,1.4452343488624564e-10,1.0
TEST_00017,1.0189976033109227e-12,0.9998008608818054
TEST_00018,5.3154119994403004e-11,0.008322824724018574
TEST_00019,0.00010615751671139151,0.9999573230743408
TEST_00020,7.480999326958671e-13,0.9999991655349731
TEST_00021,6.824736886734684e-10,0.9999997615814209
TEST_00022,2.307316755703979e-17,1.0
TEST_00023,1.8813476572177024e-06,0.0036468219477683306
TEST_00024,0.20780421793460846,0.9999638795852661
TEST_00025,1.1775561006288626e-06,0.876457929611206
TEST_00026,9.090150913894021e-15,1.0
TEST_00027,0.00014624110190197825,1.0
TEST_00028,1.5541942177677015e-09,0.9999872446060181
TEST_00029,0.005922506097704172,0.17679601907730103
TEST_00030,0.9511644840240479,0.9999690055847168
TEST_00031,4.1789358432020585e-13,1.0
TEST_00032,0.13089986145496368,1.0
TEST_00033,2.311561729584355e-06,1.0
TEST_00034,0.1990719586610794,1.0
TEST_00035,3.012305405114546e-10,1.0
TEST_00036,0.9384552836418152,0.9999463558197021
TEST_00037,0.14477206766605377,0.8275212049484253
TEST_00038,0.0001247226755367592,0.9999467134475708
TEST_00039,0.02355443499982357,0.8209611177444458
TEST_00040,3.432370832001652e-08,0.0026150988414883614
TEST_00041,7.039577030809596e-05,1.0
TEST_00042,2.67593985164849e-11,8.591105870436877e-05
TEST_00043,4.31732399830409e-10,1.0
TEST_00044,1.9657462235669193e-13,0.9891737699508667
TEST_00045,9.140471712854037e-10,1.0
TEST_00046,1.308083144840183e-14,1.0
TEST_00047,2.210501162146335e-25,1.0
TEST_00048,2.8668770135631405e-10,1.0
TEST_00049,8.484586757580967e-17,1.0
TEST_00050,1.0103439612718645e-10,1.0
TEST_00051,0.5935904383659363,0.07055449485778809
TEST_00052,8.633147668968277e-11,0.9999979734420776
TEST_00053,2.0615120774891693e-06,2.282867171743419e-05
TEST_00054,0.9673507213592529,0.9844592809677124
TEST_00055,4.730964387726598e-18,0.9957868456840515
TEST_00056,3.7255726074280364e-21,1.0
TEST_00057,4.8403654653697843e-26,1.0
TEST_00058,0.999920129776001,4.831582600672846e-07
TEST_00059,0.6749863624572754,0.29453974962234497
TEST_00060,1.43567923933767e-13,1.0
TEST_00061,6.13091036272273e-11,0.9999973773956299
TEST_00062,8.207133532778244e-07,1.0
TEST_00063,0.5652206540107727,0.9999004602432251
TEST_00064,0.9995711445808411,0.6386436223983765
TEST_00065,1.129369930907842e-08,0.9999998807907104
TEST_00066,7.704893369073084e-21,1.0
TEST_00067,3.968489772909756e-11,0.9999353885650635
TEST_00068,2.6519674634073453e-07,0.9997203946113586
TEST_00069,0.4364039897918701,0.8368496894836426
TEST_00070,5.7679690144141205e-06,0.999992847442627
TEST_00071,9.373552893521264e-05,1.0
TEST_00072,2.7792039780649702e-09,1.0
TEST_00073,3.971623030452065e-08,1.0
TEST_00074,0.18728885054588318,0.9966133236885071
TEST_00075,2.0874406203574836e-08,0.9999994039535522
TEST_00076,1.0,0.00018131329852622002
TEST_00077,9.09496328076187e-13,0.9872610569000244
TEST_00078,6.829076859560246e-09,0.9999982118606567
TEST_00079,0.7727808952331543,0.34602609276771545
TEST_00080,0.08319458365440369,0.8060678839683533
TEST_00081,5.698426973343995e-12,0.0029905845876783133
TEST_00082,0.7073897123336792,0.9959977865219116
TEST_00083,0.999980092048645,0.04347992688417435
TEST_00084,1.8531619754090078e-16,0.003369562327861786
TEST_00085,2.7422240034269407e-09,1.0
TEST_00086,0.49573519825935364,0.9999905824661255
TEST_00087,7.820787573109556e-08,0.004821558017283678
TEST_00088,0.04270707815885544,1.0
TEST_00089,0.4965372681617737,0.9998420476913452
TEST_00090,0.2474796324968338,1.0
TEST_00091,2.2321373915890064e-11,1.0
TEST_00092,7.63425867661427e-12,1.0
TEST_00093,0.9129641652107239,0.9999579191207886
TEST_00094,0.09840863943099976,0.6387323141098022
TEST_00095,0.06556416302919388,0.985886812210083
TEST_00096,0.05627581477165222,1.0
TEST_00097,6.798804406571435e-06,0.041823823004961014
TEST_00098,0.9999992847442627,0.6153104305267334
TEST_00099,9.569114922669542e-08,1.0
TEST_00100,0.001329123741015792,0.17485411465168
TEST_00101,2.8255999970361323e-12,1.0
TEST_00102,0.8855971097946167,0.004046493675559759
TEST_00103,1.0,1.430647156297482e-09
TEST_00104,0.0015344936400651932,1.0
TEST_00105,3.7214735817571895e-18,1.0
TEST_00106,1.0,0.4242849051952362
TEST_00107,0.2599555253982544,0.9999910593032837
TEST_00108,1.798611173192688e-12,3.0125929697533138e-05
TEST_00109,2.8062325796440746e-08,1.0
TEST_00110,0.9999299049377441,0.0001099313740269281
TEST_00111,3.610266139730811e-05,1.0
TEST_00112,4.2646533415791055e-08,1.0
TEST_00113,0.7546272277832031,1.0
TEST_00114,0.0011390368454158306,1.0
TEST_00115,1.135779292837924e-08,1.0
TEST_00116,0.9860414862632751,0.7518250942230225
TEST_00117,2.277161729580257e-05,0.970598578453064
TEST_00118,0.9933136105537415,0.9999992847442627
TEST_00119,2.078739089483861e-05,0.9998379945755005
TEST_00120,0.002092447131872177,0.8596919775009155
TEST_00121,3.03023406367231e-09,1.0
TEST_00122,0.00021985503553878516,0.9986523985862732
TEST_00123,4.635501617972215e-12,0.9542551636695862
TEST_00124,0.9581812024116516,0.9946920275688171
TEST_00125,2.222018883912824e-05,0.9999985694885254
TEST_00126,0.00044177795643918216,1.0
TEST_00127,2.4922266561588913e-07,0.8820452094078064
TEST_00128,7.702678885834757e-07,0.9998754262924194
TEST_00129,0.0022831549867987633,1.0
TEST_00130,0.007828370667994022,1.0
TEST_00131,1.1018103566933463e-22,1.0
TEST_00132,0.03370071202516556,1.0
TEST_00133,0.9999998807907104,0.008649679832160473
TEST_00134,0.04501545429229736,1.0
TEST_00135,3.6262334018951176e-19,1.0
TEST_00136,0.5513473749160767,0.9999350309371948
TEST_00137,0.9657195806503296,0.7067807912826538
TEST_00138,3.1440012548955565e-07,1.0
TEST_00139,0.3077127933502197,1.0
TEST_00140,1.0,0.06422799825668335
TEST_00141,3.633869738450812e-08,1.8440815665599075e-06
TEST_00142,0.9949570298194885,0.8949240446090698
TEST_00143,0.9999998807907104,3.361384087741115e-11
TEST_00144,0.9989036321640015,0.381634920835495
TEST_00145,0.0011042115511372685,0.9999998807907104
TEST_00146,0.011416390538215637,1.0
TEST_00147,1.0319318789697718e-05,1.0
TEST_00148,3.72477659826842e-10,1.0
TEST_00149,8.213012188207358e-05,0.9999998807907104
TEST_00150,0.27413520216941833,0.9999998807907104
TEST_00151,0.9304229021072388,0.9965680837631226
TEST_00152,5.399350300194783e-09,1.793480208789333e-07
TEST_00153,5.8864450693363324e-05,1.0
TEST_00154,3.4533811921200197e-10,1.0
TEST_00155,2.617826178052951e-09,0.9999933242797852
TEST_00156,0.9908871650695801,0.9962359070777893
TEST_00157,0.0024658378679305315,1.0
TEST_00158,4.562492419458997e-13,1.0
TEST_00159,0.9935676455497742,0.9400699734687805
TEST_00160,3.5137852592015406e-06,0.16996720433235168
TEST_00161,1.2734739485154023e-08,1.0
TEST_00162,2.3592421677247276e-24,1.0
