id,fake,real
TEST_00000,0.4711596667766571,0.9356349110603333
TEST_00001,0.36131933331489563,0.9972845315933228
TEST_00002,0.43218496441841125,0.9850888848304749
TEST_00003,0.5199275016784668,0.5757600665092468
TEST_00004,0.2995482385158539,0.9999024868011475
TEST_00005,0.18668606877326965,0.9999547004699707
TEST_00006,0.296815425157547,0.9999654293060303
TEST_00007,0.44959619641304016,0.9833242893218994
TEST_00008,0.42278575897216797,0.9698224067687988
TEST_00009,0.3878539800643921,0.9871489405632019
TEST_00010,0.12052057683467865,0.9999914169311523
TEST_00011,0.3265424370765686,0.9995993971824646
TEST_00012,0.3350813090801239,0.995965838432312
TEST_00013,0.3894575238227844,0.9959502220153809
TEST_00014,0.24460919201374054,0.9987427592277527
TEST_00015,0.4338535964488983,0.981581449508667
TEST_00016,0.29203930497169495,0.9997139573097229
TEST_00017,0.2413681447505951,0.9998806715011597
TEST_00018,0.34052082896232605,0.9998088479042053
TEST_00019,0.4176231324672699,0.9746984839439392
TEST_00020,0.27856671810150146,0.9998677968978882
TEST_00021,0.4115845263004303,0.9968168139457703
TEST_00022,0.3228585124015808,0.9984089732170105
TEST_00023,0.3265714943408966,0.9941321015357971
TEST_00024,0.3441910147666931,0.9976406097412109
TEST_00025,0.2656221091747284,0.9987955093383789
TEST_00026,0.4279150068759918,0.9924915432929993
TEST_00027,0.4193352162837982,0.996929943561554
TEST_00028,0.3101634383201599,0.9970554113388062
TEST_00029,0.3085406422615051,0.9957464337348938
TEST_00030,0.4486882984638214,0.8932361006736755
TEST_00031,0.38312095403671265,0.9990119934082031
TEST_00032,0.39953210949897766,0.9919725656509399
TEST_00033,0.3744463622570038,0.9936690926551819
TEST_00034,0.5295427441596985,0.626411497592926
TEST_00035,0.33195844292640686,0.9976975321769714
TEST_00036,0.403248131275177,0.9846326112747192
TEST_00037,0.36274954676628113,0.9958624839782715
TEST_00038,0.3577438294887543,0.99856036901474
TEST_00039,0.34554487466812134,0.9926262497901917
TEST_00040,0.12355820834636688,0.999995231628418
TEST_00041,0.428341805934906,0.9941747784614563
TEST_00042,0.21978238224983215,0.9999830722808838
TEST_00043,0.26339519023895264,0.9997482895851135
TEST_00044,0.2648065686225891,0.9998688697814941
TEST_00045,0.3676922023296356,0.9965673685073853
TEST_00046,0.26059380173683167,0.9997590184211731
TEST_00047,0.11611395329236984,0.9999998807907104
TEST_00048,0.24986781179904938,0.999900221824646
TEST_00049,0.201729878783226,0.9999690055847168
TEST_00050,0.39664947986602783,0.9939832091331482
TEST_00051,0.3592398762702942,0.9789953827857971
TEST_00052,0.2666708528995514,0.9995192289352417
TEST_00053,0.21449188888072968,0.6930058002471924
TEST_00054,0.48249179124832153,0.9662648439407349
TEST_00055,0.36585795879364014,0.9912676215171814
TEST_00056,0.1757861226797104,0.9999984502792358
TEST_00057,0.17903591692447662,0.9999935626983643
TEST_00058,0.430545836687088,0.030607085675001144
TEST_00059,0.46490204334259033,0.8280683159828186
TEST_00060,0.2046804428100586,0.9999535083770752
TEST_00061,0.27888748049736023,0.9996651411056519
TEST_00062,0.3093968629837036,0.9980436563491821
TEST_00063,0.4599016606807709,0.8831256031990051
TEST_00064,0.5112674832344055,0.5769872665405273
TEST_00065,0.3747287094593048,0.9940831065177917
TEST_00066,0.1756269931793213,0.9999932050704956
TEST_00067,0.21812449395656586,0.9999048709869385
TEST_00068,0.35674241185188293,0.9923977255821228
TEST_00069,0.4635138213634491,0.8863335251808167
TEST_00070,0.46924299001693726,0.9786648154258728
TEST_00071,0.40092673897743225,0.9833770990371704
TEST_00072,0.40883877873420715,0.9914472103118896
TEST_00073,0.3280707597732544,0.99896240234375
TEST_00074,0.36573150753974915,0.9974290728569031
TEST_00075,0.4160715341567993,0.9993491768836975
TEST_00076,0.42154550552368164,0.015736239030957222
TEST_00077,0.3471207320690155,0.9963712692260742
TEST_00078,0.5242707133293152,0.9881644248962402
TEST_00079,0.4750518500804901,0.38491588830947876
TEST_00080,0.33267784118652344,0.9963699579238892
TEST_00081,0.24614015221595764,0.9997300505638123
TEST_00082,0.3266817629337311,0.9984537363052368
TEST_00083,0.5084794163703918,0.48562395572662354
TEST_00084,0.24886564910411835,0.9992799162864685
TEST_00085,0.37158599495887756,0.9967231154441833
TEST_00086,0.49585703015327454,0.8247295022010803
TEST_00087,0.32398444414138794,0.9955560564994812
TEST_00088,0.40839245915412903,0.9900025129318237
TEST_00089,0.3813353180885315,0.9905016422271729
TEST_00090,0.401321142911911,0.9917560815811157
TEST_00091,0.31428003311157227,0.9986769556999207
TEST_00092,0.27454742789268494,0.999131977558136
TEST_00093,0.39803531765937805,0.9863719344139099
TEST_00094,0.45818355679512024,0.8879440426826477
TEST_00095,0.3813237249851227,0.996484637260437
TEST_00096,0.4568174481391907,0.9505242109298706
TEST_00097,0.3113430142402649,0.9991770386695862
TEST_00098,0.5077943801879883,0.5996152758598328
TEST_00099,0.46212467551231384,0.9824145436286926
TEST_00100,0.3325251042842865,0.995265007019043
TEST_00101,0.39178627729415894,0.9981793165206909
TEST_00102,0.5248430967330933,0.5091036558151245
TEST_00103,0.37506815791130066,0.004480722825974226
TEST_00104,0.396955668926239,0.9937979578971863
TEST_00105,0.3448117673397064,0.9956318140029907
TEST_00106,0.46283748745918274,0.9641029834747314
TEST_00107,0.4188290536403656,0.9738381505012512
TEST_00108,0.29841169714927673,0.9999258518218994
TEST_00109,0.392008900642395,0.99603670835495
TEST_00110,0.41357773542404175,0.024798795580863953
TEST_00111,0.36745911836624146,0.9954096674919128
TEST_00112,0.40408164262771606,0.998097836971283
TEST_00113,0.40689921379089355,0.986660361289978
TEST_00114,0.44539231061935425,0.9567568898200989
TEST_00115,0.3165603578090668,0.9987187385559082
TEST_00116,0.49272722005844116,0.6628443598747253
TEST_00117,0.4053318202495575,0.9748943448066711
TEST_00118,0.4095822274684906,0.993523359298706
TEST_00119,0.313955157995224,0.998786985874176
TEST_00120,0.31029000878334045,0.997462272644043
TEST_00121,0.34949538111686707,0.9987189769744873
TEST_00122,0.3585549294948578,0.9975374937057495
TEST_00123,0.2711600959300995,0.9969785213470459
TEST_00124,0.44896364212036133,0.9202611446380615
TEST_00125,0.5327968597412109,0.8017234206199646
TEST_00126,0.3973694145679474,0.9816482067108154
TEST_00127,0.23921266198158264,0.9997208714485168
TEST_00128,0.34549373388290405,0.9977546334266663
TEST_00129,0.47689729928970337,0.8667094707489014
TEST_00130,0.35426607728004456,0.9979739785194397
TEST_00131,0.2413700670003891,0.9999581575393677
TEST_00132,0.3777659833431244,0.9916391968727112
TEST_00133,0.49171438813209534,0.2819210886955261
TEST_00134,0.478806734085083,0.9153593182563782
TEST_00135,0.3096599578857422,0.9999374151229858
TEST_00136,0.41456732153892517,0.981743574142456
TEST_00137,0.47478556632995605,0.8516877889633179
TEST_00138,0.3512340188026428,0.9920517206192017
TEST_00139,0.4258221685886383,0.9925421476364136
TEST_00140,0.5159094929695129,0.41412046551704407
TEST_00141,0.3531077802181244,0.9979666471481323
TEST_00142,0.4731370508670807,0.8405225276947021
TEST_00143,0.32660427689552307,0.0029743283521384
TEST_00144,0.5157751441001892,0.6088307499885559
TEST_00145,0.4654916822910309,0.9417023062705994
TEST_00146,0.46701860427856445,0.8606407046318054
TEST_00147,0.3579104542732239,0.9960711002349854
TEST_00148,0.3596406579017639,0.9967896342277527
TEST_00149,0.4115111231803894,0.9716872572898865
TEST_00150,0.5170546770095825,0.6032472252845764
TEST_00151,0.3800213038921356,0.9828870892524719
TEST_00152,0.3264465034008026,0.9998156428337097
TEST_00153,0.412917822599411,0.990423321723938
TEST_00154,0.49431297183036804,0.9967028498649597
TEST_00155,0.4103660583496094,0.9951242804527283
TEST_00156,0.5155150890350342,0.7612601518630981
TEST_00157,0.4082662761211395,0.9818003177642822
TEST_00158,0.21217593550682068,0.999968409538269
TEST_00159,0.4709826409816742,0.6269606947898865
TEST_00160,0.3925838768482208,0.9778820872306824
TEST_00161,0.44358259439468384,0.993170976638794
TEST_00162,0.23511937260627747,0.9999935626983643
TEST_00163,0.3815878629684448,0.9932711720466614
TEST_00164,0.4961443245410919,0.8939923048019409
TEST_00165,0.18924441933631897,1.517103191872593e-05
TEST_00166,0.24839644134044647,0.9988118410110474
TEST_00167,0.4751981198787689,0.9269118905067444
TEST_00168,0.38353651762008667,0.9771968126296997
TEST_00169,0.3378686308860779,0.9965985417366028
TEST_00170,0.31314072012901306,0.9979950189590454
TEST_00171,0.18798159062862396,0.9999310970306396
TEST_00172,0.49590587615966797,0.6601654887199402
TEST_00173,0.33398452401161194,0.9973829388618469
TEST_00174,0.4541335105895996,0.9264175295829773
TEST_00175,0.3408092260360718,0.9994532465934753
TEST_00176,0.3475704789161682,0.0041094631887972355
TEST_00177,0.40231552720069885,0.971698522567749
TEST_00178,0.17859035730361938,0.9999959468841553
TEST_00179,0.22059939801692963,0.9981275200843811
TEST_00180,0.4883674681186676,0.8113959431648254
TEST_00181,0.3732321262359619,0.9968571662902832
TEST_00182,0.30222514271736145,0.998963475227356
TEST_00183,0.27348753809928894,0.9997331500053406
TEST_00184,0.5269454121589661,0.7222930788993835
TEST_00185,0.4669733941555023,0.9058911204338074
TEST_00186,0.3474426567554474,0.9949761629104614
TEST_00187,0.15404164791107178,0.00037729355972260237
TEST_00188,0.41113999485969543,0.9891297817230225
TEST_00189,0.4537505507469177,0.9410443902015686
TEST_00190,0.38765376806259155,0.9790467023849487
TEST_00191,0.6095044016838074,0.886411190032959
TEST_00192,0.38250017166137695,0.9928340911865234
TEST_00193,0.4421122074127197,0.9985392093658447
TEST_00194,0.4498562514781952,0.974332332611084
TEST_00195,0.52488112449646,0.35223081707954407
TEST_00196,0.36734434962272644,0.9969417452812195
TEST_00197,0.36809900403022766,0.9979277849197388
TEST_00198,0.41766002774238586,0.9856385588645935
TEST_00199,0.22263890504837036,0.9998784065246582
TEST_00200,0.3589586615562439,0.9908308982849121
TEST_00201,0.4294417202472687,0.9680747985839844
TEST_00202,0.5234847068786621,0.5842477679252625
TEST_00203,0.386075496673584,0.9805934429168701
TEST_00204,0.38064610958099365,0.9928145408630371
TEST_00205,0.4261690378189087,0.9581610560417175
