id,fake,real
TEST_00000,0.10366164892911911,0.9678671360015869
TEST_00001,0.00012984138447791338,0.9998914003372192
TEST_00002,1.5813460777280852e-05,0.9999850988388062
TEST_00003,0.8291433453559875,0.15197989344596863
TEST_00004,5.757043175513843e-10,1.0
TEST_00005,1.6426447008166534e-11,1.0
TEST_00006,3.516773722367361e-05,0.14480659365653992
TEST_00007,5.381452297115175e-07,0.99994957447052
TEST_00008,0.06462842971086502,0.7448293566703796
TEST_00009,0.0004349417577032,0.9984075427055359
TEST_00010,0.001253377296961844,0.9987285733222961
TEST_00011,0.00032548856688663363,0.9996474981307983
TEST_00012,5.9808476180478465e-06,0.9999297857284546
TEST_00013,0.0021741571836173534,0.9975293278694153
TEST_00014,0.000431982014561072,0.9996461868286133
TEST_00015,1.9193144851215038e-07,0.9999990463256836
TEST_00016,1.8211781934951432e-05,0.9999133348464966
TEST_00017,5.52920509377941e-09,1.0
TEST_00018,4.1664588934509084e-05,0.998401939868927
TEST_00019,0.06837453693151474,0.9675003290176392
TEST_00020,4.802699904438157e-10,1.0
TEST_00021,3.6777604691451415e-05,0.9997287392616272
TEST_00022,3.527628109623038e-07,0.9999986886978149
TEST_00023,0.0015330659225583076,0.998136043548584
TEST_00024,0.006939932703971863,0.9925332069396973
TEST_00025,3.902792400367616e-07,0.9999992847442627
TEST_00026,0.0001138463121606037,0.9998563528060913
TEST_00027,0.0004363819898571819,0.9994773268699646
TEST_00028,0.02312297374010086,0.9917820692062378
TEST_00029,2.3761596821714193e-05,0.9999717473983765
TEST_00030,0.4488184154033661,0.7519325613975525
TEST_00031,0.5700799822807312,0.7891707420349121
TEST_00032,0.04694075137376785,0.9107789993286133
TEST_00033,2.63841593550751e-06,0.9999703168869019
TEST_00034,0.0005242659244686365,0.9989696741104126
TEST_00035,1.5072762380441418e-06,0.9999969005584717
TEST_00036,0.0033005159348249435,0.9967760443687439
TEST_00037,0.12408152967691422,0.9204082489013672
TEST_00038,0.018550939857959747,0.9863914251327515
TEST_00039,2.13209978028317e-06,0.9999970197677612
TEST_00040,0.002268000738695264,0.9171416759490967
TEST_00041,7.919362019492837e-07,0.9998403787612915
TEST_00042,0.0007309580687433481,0.676694393157959
