id,fake,real
TEST_00000,2.066626439045649e-05,0.17414915561676025
TEST_00001,1.8235271070921044e-08,0.07163423299789429
TEST_00002,1.4865519005979877e-05,0.17931605875492096
TEST_00003,0.07658141106367111,0.38892224431037903
TEST_00004,1.7304392940786784e-07,0.10811600834131241
TEST_00005,1.0925157445385025e-09,0.06687338650226593
TEST_00006,4.1056855831778094e-11,0.04421798884868622
TEST_00007,1.1975554770060626e-08,0.08283545821905136
TEST_00008,1.5484596360693104e-07,0.12335493415594101
TEST_00009,0.0003586222301237285,0.26344212889671326
TEST_00010,8.25066422294185e-07,0.12992212176322937
TEST_00011,1.2886498090836085e-08,0.07990369200706482
TEST_00012,0.00018024614837486297,0.2237166464328766
TEST_00013,0.0019142631208524108,0.2672173082828522
TEST_00014,0.0002199114387622103,0.24010896682739258
TEST_00015,0.00468116719275713,0.37353578209877014
TEST_00016,1.0534497505432228e-06,0.14533741772174835
TEST_00017,7.27209448214694e-09,0.09458461403846741
TEST_00018,6.402067070920836e-11,0.07541684061288834
TEST_00019,1.0084812096522455e-08,0.059898216277360916
TEST_00020,1.4429694772388757e-07,0.09265710413455963
TEST_00021,4.0854207128404596e-08,0.1112838089466095
TEST_00022,2.9722163162659854e-05,0.18462041020393372
TEST_00023,4.37283551946166e-06,0.13480545580387115
TEST_00024,3.1167979614110664e-05,0.17296786606311798
TEST_00025,2.8961183673459345e-08,0.07983772456645966
TEST_00026,5.015440951439132e-09,0.06324215978384018
TEST_00027,1.024805573734966e-09,0.05062185227870941
TEST_00028,1.842367601057049e-05,0.20128780603408813
TEST_00029,8.692053370396025e-07,0.12034802883863449
TEST_00030,9.649465937400237e-08,0.10056788474321365
TEST_00031,6.168320520159865e-13,0.02507740631699562
TEST_00032,1.996391745251458e-07,0.11356691271066666
TEST_00033,3.279182203552722e-10,0.053157635033130646
TEST_00034,7.954105285534752e-08,0.10455089062452316
TEST_00035,9.363435538034537e-08,0.10478200763463974
TEST_00036,3.7128397707419936e-06,0.12192795425653458
TEST_00037,4.875273518223366e-09,0.06205945834517479
TEST_00038,3.9314033983828267e-07,0.11650644987821579
TEST_00039,2.390520670303431e-08,0.07221408933401108
TEST_00040,2.387111397439412e-09,0.04867305979132652
TEST_00041,6.358060779254604e-12,0.038928158581256866
TEST_00042,1.1388981392083247e-13,0.02479718066751957
TEST_00043,9.31568489015433e-10,0.0636809840798378
TEST_00044,1.14767630066126e-07,0.09765475243330002
TEST_00045,2.2574333797820145e-06,0.16288898885250092
TEST_00046,5.905543609685537e-09,0.07853083312511444
TEST_00047,1.3888599471878482e-12,0.026390865445137024
TEST_00048,7.179133398871329e-10,0.07170825451612473
TEST_00049,9.734144157391711e-09,0.08593486994504929
TEST_00050,6.799355389830453e-08,0.09370246529579163
TEST_00051,0.00030423744465224445,0.24154476821422577
TEST_00052,1.4906319847796112e-05,0.18002763390541077
TEST_00053,2.4472601012348605e-07,0.08893678337335587
TEST_00054,2.053536036328296e-06,0.14412778615951538
TEST_00055,4.3103274947497994e-05,0.1746673583984375
TEST_00056,4.972035695487154e-13,0.03513594716787338
TEST_00057,1.4141830068092887e-11,0.06558870524168015
TEST_00058,0.014149886555969715,0.28984004259109497
TEST_00059,1.541312713015941e-06,0.10775209218263626
TEST_00060,5.644454290631984e-07,0.12649573385715485
TEST_00061,2.338120363987173e-09,0.07954791188240051
TEST_00062,2.4373579435632564e-05,0.18147200345993042
TEST_00063,5.190437235569334e-08,0.10107269883155823
TEST_00064,2.062559047999457e-07,0.11175854504108429
TEST_00065,2.248844221952595e-09,0.05834855139255524
TEST_00066,7.172157090451492e-09,0.07505171000957489
TEST_00067,1.9680489182771765e-10,0.058332283049821854
TEST_00068,1.749141233631235e-06,0.15723425149917603
TEST_00069,2.764150849543512e-05,0.1957647055387497
TEST_00070,2.3487638500796493e-08,0.06857949495315552
TEST_00071,5.745127782574855e-05,0.22843614220619202
TEST_00072,6.160871812710411e-11,0.04013035446405411
TEST_00073,4.174852108462801e-07,0.13044974207878113
TEST_00074,1.080828671007339e-08,0.0786566361784935
TEST_00075,2.0934363131885902e-09,0.07233909517526627
TEST_00076,0.02573980949819088,0.37459903955459595
TEST_00077,1.1652416809226906e-09,0.06928575038909912
TEST_00078,2.004937993405065e-09,0.0738297551870346
TEST_00079,9.994010063962833e-09,0.0652310848236084
TEST_00080,1.187095977073227e-09,0.048673115670681
TEST_00081,1.674079985747312e-09,0.05947433039546013
TEST_00082,6.092598869855692e-09,0.07527387887239456
TEST_00083,1.899112066894304e-05,0.19730691611766815
TEST_00084,0.046410221606492996,0.38476133346557617
TEST_00085,2.0898785351164406e-06,0.16336941719055176
TEST_00086,1.8645739885414514e-07,0.11542137712240219
TEST_00087,1.322019613780867e-07,0.10667455941438675
TEST_00088,5.92225219975262e-08,0.09537344425916672
TEST_00089,3.6833696981375397e-07,0.10950562357902527
TEST_00090,2.2354975044436287e-06,0.14255061745643616
TEST_00091,0.00019773139501921833,0.2660159170627594
TEST_00092,5.079584752820665e-07,0.11676951497793198
TEST_00093,8.688513020160826e-09,0.06329696625471115
TEST_00094,0.0001306855265283957,0.21077963709831238
TEST_00095,0.00010304158058715984,0.24277059733867645
TEST_00096,1.028285456783351e-08,0.09126750379800797
TEST_00097,6.420223286340843e-08,0.09105755388736725
TEST_00098,0.0006913962424732745,0.24445059895515442
TEST_00099,3.974916751303681e-07,0.11852918565273285
TEST_00100,0.00017551764904055744,0.2010553479194641
TEST_00101,1.6315061301952483e-08,0.11077102273702621
TEST_00102,0.6215326189994812,0.5320652723312378
TEST_00103,0.5475742220878601,0.5318781137466431
TEST_00104,1.2552077350846957e-06,0.12389076501131058
TEST_00105,3.2995037257954607e-10,0.04384913295507431
TEST_00106,3.214050252609013e-07,0.09968869388103485
TEST_00107,7.200545724117546e-07,0.1387573927640915
TEST_00108,8.976253074166607e-10,0.08885767310857773
TEST_00109,3.451886276817362e-10,0.05863087251782417
TEST_00110,0.15744256973266602,0.23446373641490936
TEST_00111,4.06695517085609e-06,0.16070108115673065
TEST_00112,1.853045978350565e-05,0.1672745645046234
TEST_00113,3.128976686639362e-07,0.09494519978761673
TEST_00114,1.1119095688627567e-05,0.1756219118833542
TEST_00115,2.486856089944922e-07,0.1103619709610939
TEST_00116,1.0497367419759485e-09,0.052501413971185684
TEST_00117,4.843253918807022e-06,0.16096070408821106
TEST_00118,2.4573279233663925e-07,0.10953836143016815
TEST_00119,0.011224428191781044,0.4011758267879486
TEST_00120,0.000512240338139236,0.3202694058418274
TEST_00121,5.012363502032713e-08,0.1021360233426094
TEST_00122,0.0003350222541484982,0.23595130443572998
TEST_00123,1.6588941775808053e-07,0.10882791131734848
TEST_00124,4.3841845301720306e-13,0.029555022716522217
TEST_00125,1.055906068359036e-06,0.1298515349626541
TEST_00126,3.1086367471289122e-06,0.16197632253170013
TEST_00127,1.1615891537530842e-07,0.08824235200881958
TEST_00128,1.1205415830772836e-06,0.12182661145925522
TEST_00129,2.092162887379345e-09,0.07708606868982315
TEST_00130,1.249430425787068e-07,0.09975682199001312
TEST_00131,1.747135942864464e-11,0.061178673058748245
TEST_00132,2.2210336680927867e-07,0.1169644221663475
TEST_00133,0.045116182416677475,0.3991648852825165
TEST_00134,1.038986585655266e-08,0.08418940752744675
TEST_00135,5.900765580367853e-14,0.015667591243982315
TEST_00136,4.5263075065804514e-08,0.08775467425584793
TEST_00137,4.552254540612921e-05,0.21800623834133148
TEST_00138,3.5997504710394423e-07,0.12155052274465561
TEST_00139,6.093357285408274e-08,0.08111333101987839
TEST_00140,0.3904365003108978,0.5247974991798401
TEST_00141,0.9125148057937622,0.3124963045120239
TEST_00142,3.004495965797105e-06,0.14988094568252563
TEST_00143,0.001613185741007328,0.2599591910839081
TEST_00144,2.260650511232143e-08,0.08538766205310822
TEST_00145,5.497366259987757e-07,0.12526656687259674
TEST_00146,2.917024133353152e-08,0.07131320983171463
TEST_00147,3.055909969518211e-10,0.05448419973254204
TEST_00148,1.3444050317445999e-08,0.06997593492269516
TEST_00149,4.505323669690142e-09,0.07404119521379471
TEST_00150,5.1837301725754514e-05,0.21495260298252106
TEST_00151,0.005563355050981045,0.3341643512248993
TEST_00152,6.394607510173955e-08,0.13752396404743195
TEST_00153,7.184150607741913e-09,0.07075753808021545
TEST_00154,5.079034970378871e-09,0.06529606878757477
TEST_00155,2.195188017140026e-06,0.14429257810115814
TEST_00156,1.7671808336672257e-06,0.13144232332706451
TEST_00157,6.2124452249179285e-09,0.07089491933584213
TEST_00158,4.441348122607991e-10,0.06122126430273056
TEST_00159,3.7364543459261768e-06,0.17677436769008636
TEST_00160,7.238570105982944e-06,0.19129180908203125
TEST_00161,9.335603123883374e-11,0.049887292087078094
TEST_00162,8.964337085137775e-12,0.038300979882478714
TEST_00163,5.700846941181226e-06,0.19860365986824036
TEST_00164,8.67609273313974e-09,0.06664733588695526
TEST_00165,6.15992291841394e-07,0.09862255305051804
TEST_00166,1.559486584312708e-08,0.06890463829040527
TEST_00167,1.0844532027931564e-07,0.1081877127289772
TEST_00168,0.00015070098743308336,0.2300507128238678
TEST_00169,1.2626514944713563e-06,0.17004115879535675
TEST_00170,2.8306315069670518e-09,0.06346864253282547
TEST_00171,4.107746917725308e-06,0.16672223806381226
TEST_00172,8.685033137112441e-09,0.07431108504533768
TEST_00173,2.313620051097587e-08,0.08328693360090256
TEST_00174,0.052112240344285965,0.3743833303451538
TEST_00175,2.7622890641509912e-08,0.09151444584131241
TEST_00176,0.005034747067838907,0.2664366662502289
TEST_00177,2.2020776668796316e-05,0.2024073451757431
TEST_00178,2.9158848946497784e-11,0.03807346522808075
TEST_00179,7.569020965547679e-10,0.044995907694101334
TEST_00180,5.4246398484281144e-09,0.08315208554267883
TEST_00181,1.8192769175584544e-06,0.12414590269327164
TEST_00182,5.433810656541027e-05,0.2209485024213791
TEST_00183,3.394279346480289e-08,0.08966594189405441
TEST_00184,3.0912922284187516e-06,0.14572589099407196
TEST_00185,1.689237615210004e-05,0.1996559202671051
TEST_00186,1.21418935350448e-07,0.11048263311386108
TEST_00187,4.5929260522825643e-05,0.16363848745822906
TEST_00188,1.3138010501734243e-07,0.09724309295415878
TEST_00189,1.1097382213165474e-07,0.10953915119171143
TEST_00190,1.2975132790415955e-07,0.10097715258598328
TEST_00191,0.0008238388691097498,0.32814979553222656
TEST_00192,1.5054891946419957e-06,0.12258174270391464
